Salsa 2.75DL(R1->R3.75) experimental COR: 7:[31,],11:[12,],15:[17,30,],-->
0: [0], 0.13951, -2.84156
0: [1], 0.287429, -1.79872
0: [2], 0.434192, -1.2036
0: [3], 0.569707, -0.811707
0: [4], 0.685362, -0.545062
0: [5], 0.777965, -0.362222
0: [6], 0.848768, -0.236557
0: [7], 0.903775, -0.145964
0: [8], 5.71657e-06, -17.4164
0: [9], 0.00791835, -6.98058
0: [10], -0.0586262, -4.09231
0: [11], 1.14832e-05, -16.4101
0: [12], 0.0201118, -5.63582
0: [13], 0.114004, -3.13284
0: [14], 0.261168, -1.93695
0: [15], 0.414304, -1.27124
0: [16], 0.566601, -0.819595
0: [17], 0.694759, -0.525415
0: [18], 0.890072, -0.168006
0: [19], 0.934841, -0.0972064
0: [20], -0.949746, -0.074387
0: [21], 1.73005e-06, -19.1408
0: [22], 0.0312177, -5.00149
0: [23], -0.158262, -2.65961
0: [24], 7.8493e-06, -16.959
0: [25], 0.179623, -2.47696
0: [26], -0.472043, -1.08301
0: [27], -2.37901e-06, -18.6812
0: [28], 0.107202, -3.22159
0: [29], 0.254464, -1.97447
0: [30], -0.406887, -1.2973
0: [31], 0.00116434, -9.74627
4: [0], -2.57918e-07, -21.8866
4: [1], 4.24695e-06, -17.8451
4: [2], 6.80116e-06, -17.1658
4: [3], -3.44007e-08, -24.793
4: [4], 1.72696e-06, -19.1433
4: [5], -6.17938e-06, -17.3041
4: [6], 6.56769e-06, -17.2162
4: [7], -0.000845533, -10.2079
4: [8], 1.04349e-06, -19.8702
4: [9], -8.57306e-06, -16.8318
4: [10], -3.64031e-07, -21.3894
4: [11], -2.09059e-06, -18.8677
4: [12], -4.91244e-06, -17.6351
4: [13], 8.09401e-06, -16.9147
4: [14], 8.918e-07, -20.0968
4: [15], 6.93073e-06, -17.1386
4: [16], -3.35102e-07, -21.5089
4: [17], 1.7315e-06, -19.1395
4: [18], 3.73484e-06, -18.0305
4: [19], 9.93314e-07, -19.9412
4: [20], -3.27273e-06, -18.2211
4: [21], 6.83579e-06, -17.1585
4: [22], -5.80522e-06, -17.3942
4: [23], 2.78588e-06, -18.4534
4: [24], 6.66769e-06, -17.1944
4: [25], -6.62974e-06, -17.2026
4: [26], -7.38131e-06, -17.0477
4: [27], -3.12488e-06, -18.2878
4: [28], -9.24477e-06, -16.7229
4: [29], -4.38752e-06, -17.7982
4: [30], 7.38696e-06, -17.0466
4: [31], -1.18709e-06, -19.6841
8: [0], 9.85264e-06, -16.6311
8: [1], -8.71881e-06, -16.8074
8: [2], 6.14359e-06, -17.3125
8: [3], 1.12281e-05, -16.4425
8: [4], 9.04006e-06, -16.7552
8: [5], 2.17464e-07, -22.1327
8: [6], 3.4626e-06, -18.1397
8: [7], -5.3586e-07, -20.8316
8: [8], 4.004e-05, -14.6082
8: [9], -1.35123e-06, -19.4973
8: [10], 3.33239e-06, -18.195
8: [11], 5.40575e-07, -20.819
8: [12], -9.69321e-06, -16.6546
8: [13], 2.09251e-06, -18.8663
8: [14], -7.81839e-06, -16.9647
8: [15], -7.75617e-06, -16.9762
8: [16], 6.62985e-08, -23.8464
8: [17], 1.61264e-06, -19.2421
8: [18], 7.39534e-06, -17.045
8: [19], -9.55729e-06, -16.675
8: [20], -3.16999e-07, -21.589
8: [21], 1.19925e-06, -19.6694
8: [22], 1.01223e-06, -19.914
8: [23], -2.34839e-06, -18.6999
8: [24], 1.39343e-06, -19.4529
8: [25], -2.77825e-06, -18.4574
8: [26], 2.36434e-06, -18.6901
8: [27], 7.46117e-06, -17.0322
8: [28], 2.06637e-08, -25.5283
8: [29], -4.65737e-06, -17.7121
8: [30], -9.51142e-06, -16.6819
8: [31], -4.27919e-06, -17.8342
12: [0], 0.000170388, -12.5189
12: [1], -4.49771e-07, -21.0843
12: [2], 5.63891e-05, -14.1142
12: [3], -1.47068e-05, -16.0532
12: [4], -1.46765e-05, -16.0561
12: [5], 1.96003e-06, -18.9607
12: [6], -9.86038e-07, -19.9519
12: [7], 1.26421e-06, -19.5933
12: [8], -1.26509e-06, -19.5923
12: [9], -4.54596e-06, -17.747
12: [10], 5.63526e-06, -17.4371
12: [11], 0.000143576, -12.7659
12: [12], 2.72878e-06, -18.4833
12: [13], 3.82587e-06, -17.9958
12: [14], 2.17633e-06, -18.8097
12: [15], 1.67807e-06, -19.1848
12: [16], 3.65212e-06, -18.0628
12: [17], -3.58738e-05, -14.7667
12: [18], 3.85742e-06, -17.9839
12: [19], -2.31795e-05, -15.3968
12: [20], -1.82621e-06, -19.0627
12: [21], 6.10447e-06, -17.3217
12: [22], 2.75491e-06, -18.4696
12: [23], 4.03833e-06, -17.9178
12: [24], -3.94299e-05, -14.6304
12: [25], -0.000290712, -11.7481
12: [26], -6.81059e-06, -17.1638
12: [27], -1.00565e-06, -19.9234
12: [28], -4.43117e-06, -17.7839
12: [29], 6.79231e-06, -17.1677
12: [30], 1.51303e-05, -16.0122
12: [31], 9.12294e-06, -16.7421
1: [0], 0.00403909, -7.95175
1: [1], 0.0814122, -3.61861
1: [2], -1.32089e-05, -16.2081
1: [3], 0.00892506, -6.80792
1: [4], 0.0465779, -4.42421
1: [5], -0.121639, -3.03932
1: [6], 9.98261e-08, -23.256
1: [7], 7.3429e-07, -20.3771
1: [8], 2.70829e-06, -18.4942
1: [9], 0.00281738, -8.47143
1: [10], 0.0285654, -5.12959
1: [11], 0.0965367, -3.37278
1: [12], -0.2096, -2.25429
