Chacha 2DL(R1->R3) experimental COR: 1:[2,],5:[5,9,17,29,],9:[10,22,30,],13:[10,30,],-->
0: [0], 0.0318366, -4.97317
0: [1], -0.130118, -2.9421
0: [2], 3.72343e-05, -14.713
0: [3], 2.02246e-05, -15.5935
0: [4], 0.0019689, -8.9884
0: [5], 0.0328662, -4.92725
0: [6], -6.44475e-06, -17.2434
0: [7], 9.92976e-06, -16.6198
0: [8], 0.0038156, -8.03387
0: [9], 0.0390756, -4.67759
0: [10], 2.93553e-06, -18.3779
0: [11], 0.00129758, -9.58996
0: [12], 0.0342673, -4.86703
0: [13], 0.178236, -2.48814
0: [14], 3.34438e-05, -14.8679
0: [15], 3.59118e-06, -18.0871
0: [16], 0.00765646, -7.02911
0: [17], 0.0456025, -4.45474
0: [18], 4.43496e-06, -17.7826
0: [19], 0.000274345, -11.8317
0: [20], 0.0293338, -5.09129
0: [21], 0.113253, -3.14238
0: [22], -1.67098e-05, -15.8689
0: [23], 1.37929e-05, -16.1457
0: [24], 0.013871, -6.17179
0: [25], 0.0768105, -3.70255
0: [26], -3.42857e-05, -14.832
0: [27], 2.73231e-05, -15.1595
0: [28], 0.0037357, -8.0644
0: [29], 0.047579, -4.39353
0: [30], 9.52929e-06, -16.6792
0: [31], 0.000296919, -11.7176
1: [0], -0.000275133, -11.8276
1: [1], -3.53586e-05, -14.7876
1: [2], 5.36572e-05, -14.1859
1: [3], -9.98005e-06, -16.6125
1: [4], 0.0086197, -6.85815
1: [5], 4.49307e-05, -14.4419
1: [6], 0.000198064, -12.3017
1: [7], 0.00555979, -7.49075
1: [8], -0.0367281, -4.76697
1: [9], 2.22251e-05, -15.4575
1: [10], -5.14798e-05, -14.2456
1: [11], 7.38353e-06, -17.0473
1: [12], 0.000638682, -10.6126
1: [13], 4.76185e-05, -14.3581
1: [14], 4.27067e-05, -14.5152
1: [15], 0.00220844, -8.82276
1: [16], 0.0212784, -5.55447
1: [17], -2.07517e-05, -15.5564
1: [18], -0.000149298, -12.7095
1: [19], -1.6775e-05, -15.8633
1: [20], -0.0192305, -5.70046
1: [21], -3.72957e-05, -14.7106
1: [22], 7.88271e-05, -13.6309
1: [23], -2.94112e-05, -15.0533
1: [24], 0.00202796, -8.94575
1: [25], -2.74368e-06, -18.4755
1: [26], -0.000200426, -12.2846
1: [27], -2.99662e-05, -15.0263
1: [28], -0.0044885, -7.79955
1: [29], -1.3141e-05, -16.2156
1: [30], -9.97763e-05, -13.2909
1: [31], -6.63903e-05, -13.8787
2: [0], 0.0540018, -4.21085
2: [1], -0.17707, -2.49761
2: [2], 2.129e-06, -18.8414
2: [3], 1.61361e-05, -15.9193
2: [4], 0.00358987, -8.12185
2: [5], -0.0357621, -4.80542
2: [6], -1.21258e-06, -19.6535
2: [7], -1.98558e-06, -18.942
2: [8], 0.00428958, -7.86495
2: [9], -0.0446978, -4.48365
2: [10], -2.49222e-05, -15.2922
2: [11], 0.00209684, -8.89757
2: [12], 0.0373487, -4.7428
2: [13], 0.162212, -2.62405
2: [14], -8.09319e-06, -16.9149
2: [15], 4.23845e-05, -14.5261
2: [16], 0.000820836, -10.2506
2: [17], 0.0162238, -5.94575
2: [18], 6.69435e-05, -13.8667
2: [19], 0.00712499, -7.1329
2: [20], 0.0638765, -3.96857
2: [21], -0.205902, -2.27997
2: [22], -1.43405e-05, -16.0895
2: [23], 2.39275e-05, -15.351
2: [24], 0.00909309, -6.78101
2: [25], -0.0540754, -4.20888
2: [26], 1.55475e-05, -15.973
2: [27], 3.72585e-05, -14.7121
2: [28], 0.00122204, -9.67649
2: [29], 0.0206461, -5.59799
2: [30], 1.68011e-05, -15.8611
2: [31], 0.00302804, -8.3674
3: [0], 0.0063306, -7.30344
3: [1], 0.063511, -3.97685
3: [2], -1.97068e-06, -18.9529
3: [3], 0.000490444, -10.9936
3: [4], 0.0195701, -5.6752
3: [5], 0.109205, -3.19488
3: [6], 6.1946e-05, -13.9786
3: [7], -2.03066e-05, -15.5877
3: [8], 0.00338568, -8.20634
3: [9], 0.0394228, -4.66482
3: [10], 1.85817e-05, -15.7158
3: [11], 3.9693e-05, -14.6208
3: [12], 0.00677033, -7.20656
3: [13], -0.082067, -3.60705
3: [14], -7.41705e-06, -17.0407
3: [15], 0.0200915, -5.63727
3: [16], 0.115486, -3.11422
3: [17], 0.282948, -1.82139
3: [18], -1.28448e-05, -16.2485
3: [19], 1.30441e-05, -16.2262
3: [20], 0.000813413, -10.2637
3: [21], 0.0226909, -5.46174
3: [22], -4.87491e-05, -14.3243
3: [23], -9.6634e-06, -16.659
3: [24], 0.00465454, -7.74715
3: [25], 0.0399426, -4.64593
3: [26], -1.01198e-05, -16.5925
3: [27], 0.00621792, -7.32935
3: [28], 0.063912, -3.96777
3: [29], -0.226361, -2.1433
3: [30], -3.3671e-05, -14.8581
3: [31], -1.93808e-05, -15.655
4: [0], 0.000609985, -10.6789
4: [1], -2.27056e-06, -18.7485
4: [2], 3.4783e-05, -14.8113
4: [3], 1.46795e-05, -16.0558
4: [4], -0.00337067, -8.21275
4: [5], 3.21753e-05, -14.9237
4: [6], 1.93417e-05, -15.6579
4: [7], 3.06088e-05, -14.9957
4: [8], 0.00196182, -8.99359
4: [9], 7.40588e-06, -17.0429
4: [10], 5.37597e-05, -14.1831
4: [11], 2.03717e-05, -15.5831
4: [12], 0.000289563, -11.7538
4: [13], 1.51917e-05, -16.0064
4: [14], 3.355e-05, -14.8633
4: [15], 9.91616e-05, -13.2999
4: [16], -0.00636295, -7.29609
4: [17], 1.46497e-05, -16.0588
4: [18], 3.25255e-05, -14.9081
4: [19], 1.01961e-05, -16.5816
4: [20], 0.000990292, -9.97986
4: [21], 1.1811e-05, -16.3695
4: [22], 0.000104548, -13.2235
4: [23], -7.1954e-06, -17.0845
4: [24], 0.000818534, -10.2547
4: [25], -4.45712e-05, -14.4535
4: [26], 4.29917e-05, -14.5056
4: [27], 2.92193e-05, -15.0627
4: [28], -0.00495347, -7.65734
4: [29], 3.4811e-05, -14.8101
4: [30], -1.25747e-05, -16.2791
4: [31], -4.44055e-06, -17.7808
5: [0], -2.4803e-05, -15.2991
5: [1], 9.6485e-06, -16.6613
5: [2], -5.88223e-05, -14.0533
5: [3], 5.38118e-06, -17.5036
5: [4], 5.10924e-06, -17.5785
5: [5], 1.16043e-06, -19.7169
5: [6], -4.51319e-06, -17.7574
5: [7], 1.93734e-05, -15.6556
5: [8], -3.85996e-05, -14.6611
5: [9], 1.89785e-05, -15.6853
5: [10], -6.47623e-05, -13.9145
5: [11], -4.97513e-05, -14.2949
5: [12], 3.69921e-06, -18.0444
5: [13], -7.51019e-06, -17.0227
5: [14], 1.01216e-05, -16.5922
5: [15], 2.97297e-05, -15.0377
5: [16], -3.96259e-05, -14.6232
5: [17], 1.70488e-05, -15.84
5: [18], -9.3244e-06, -16.7106
5: [19], 3.34196e-05, -14.8689
5: [20], 1.33906e-05, -16.1884
5: [21], -2.58926e-05, -15.2371
5: [22], -1.2137e-05, -16.3302
5: [23], -7.63945e-05, -13.6762
5: [24], 3.22983e-05, -14.9182
5: [25], -3.77987e-05, -14.6913
5: [26], 2.29366e-05, -15.412
5: [27], -2.92007e-05, -15.0636
5: [28], -1.56276e-06, -19.2875
5: [29], 1.58641e-05, -15.9439
5: [30], 5.37001e-06, -17.5066
5: [31], 4.787e-06, -17.6724
6: [0], 0.000154899, -12.6564
6: [1], 1.96826e-05, -15.6327
6: [2], -1.32788e-05, -16.2005
6: [3], 4.92074e-05, -14.3108
6: [4], -0.00242509, -8.68775
6: [5], -2.07163e-05, -15.5589
6: [6], -9.63546e-06, -16.6632
6: [7], 3.39914e-05, -14.8445
6: [8], -0.0022822, -8.77536
6: [9], 3.87859e-05, -14.6541
6: [10], 1.83955e-05, -15.7303
6: [11], 1.19135e-05, -16.357
6: [12], -0.000107102, -13.1887
6: [13], 5.60079e-05, -14.124
6: [14], 6.08154e-06, -17.3271
6: [15], 0.000134559, -12.8595
6: [16], 0.0070897, -7.14006
6: [17], -9.83495e-05, -13.3117
6: [18], -2.15936e-05, -15.499
6: [19], -3.53642e-05, -14.7874
6: [20], -0.000687456, -10.5064
6: [21], 6.37304e-05, -13.9377
6: [22], -1.75554e-05, -15.7977
6: [23], -9.17353e-06, -16.7341
6: [24], 0.000390125, -11.3238
6: [25], -1.29137e-05, -16.2407
6: [26], -1.17458e-05, -16.3775
6: [27], 0.000320354, -11.608
6: [28], -0.0106477, -6.55331
6: [29], -4.83729e-06, -17.6574
6: [30], 2.24188e-05, -15.4449
6: [31], 1.31652e-05, -16.2129
7: [0], 0.0211157, -5.56554
7: [1], -2.00607e-05, -15.6053
7: [2], -4.58583e-06, -17.7344
7: [3], -8.93325e-06, -16.7724
7: [4], -0.000204073, -12.2586
7: [5], 2.78e-05, -15.1346
7: [6], -4.58211e-07, -21.0575
7: [7], 2.86549e-05, -15.0909
7: [8], 0.00169623, -9.20345
7: [9], -1.7738e-05, -15.7828
7: [10], 2.72095e-05, -15.1655
7: [11], 0.000211973, -12.2038
7: [12], 0.0096848, -6.69006
7: [13], 4.45843e-05, -14.4531
7: [14], 2.1141e-05, -15.5296
7: [15], -4.64693e-05, -14.3934
7: [16], 0.000161182, -12.599
7: [17], -5.66933e-05, -14.1065
7: [18], 3.27006e-05, -14.9003
7: [19], 0.000360301, -11.4385
7: [20], -0.00975702, -6.67934
7: [21], 1.75219e-05, -15.8005
7: [22], 1.57896e-05, -15.9507
7: [23], -2.92733e-05, -15.0601
7: [24], 0.00151276, -9.3686
7: [25], -9.36724e-06, -16.7039
7: [26], 2.21413e-05, -15.4629
7: [27], 2.69711e-05, -15.1782
7: [28], 0.000358671, -11.4451
7: [29], 4.58565e-05, -14.4125
7: [30], -4.92651e-05, -14.3091
7: [31], 0.000842227, -10.2135
8: [0], 0.000351902, -11.4725
8: [1], 0.00828164, -6.91587
8: [2], -9.64478e-06, -16.6618
8: [3], 4.38727e-05, -14.4763
8: [4], 5.01536e-05, -14.2833
8: [5], 0.00206565, -8.91919
8: [6], -4.50518e-05, -14.4381
8: [7], 2.1318e-05, -15.5176
8: [8], 0.0021517, -8.86031
8: [9], 0.0332139, -4.91207
8: [10], 1.96081e-05, -15.6382
8: [11], -1.47186e-05, -16.052
8: [12], 9.46261e-05, -13.3674
8: [13], -0.002023, -8.94929
8: [14], -3.13502e-05, -14.9612
8: [15], -1.64714e-05, -15.8897
8: [16], 4.76148e-05, -14.3582
8: [17], -0.00580025, -7.42967
8: [18], -1.78423e-05, -15.7743
8: [19], 3.89647e-05, -14.6475
8: [20], 0.0002921, -11.7412
8: [21], 0.0111034, -6.49285
8: [22], -5.26197e-06, -17.536
8: [23], -3.4567e-05, -14.8202
8: [24], -2.01128e-05, -15.6015
8: [25], 0.00274483, -8.50906
8: [26], 1.06562e-05, -16.5179
8: [27], -2.26106e-05, -15.4326
8: [28], 0.000951326, -10.0378
8: [29], -0.0152736, -6.03282
8: [30], -2.73772e-05, -15.1567
8: [31], -1.07493e-05, -16.5054
9: [0], -4.60539e-05, -14.4063
9: [1], 1.75573e-05, -15.7976
9: [2], -8.30367e-06, -16.8778
9: [3], 4.98164e-05, -14.293
9: [4], 0.000206614, -12.2408
9: [5], 4.04939e-06, -17.9139
9: [6], -5.89155e-06, -17.3729
9: [7], 5.89341e-06, -17.3725
9: [8], -2.47918e-05, -15.2998
9: [9], -2.4911e-05, -15.2929
9: [10], -1.33626e-05, -16.1914
9: [11], -1.4592e-05, -16.0645
9: [12], 7.49063e-05, -13.7046
9: [13], -3.7862e-05, -14.6889
9: [14], -1.77044e-05, -15.7855
9: [15], -1.61547e-05, -15.9177
9: [16], 0.000333978, -11.548
9: [17], -1.58679e-05, -15.9435
9: [18], -1.79093e-05, -15.7689
9: [19], 6.37025e-06, -17.2602
9: [20], -1.88891e-05, -15.6921
9: [21], 2.53357e-05, -15.2685
9: [22], -1.07083e-05, -16.5109
9: [23], -1.42008e-05, -16.1037
9: [24], 0.000261178, -11.9027
9: [25], 2.2456e-05, -15.4425
9: [26], -1.20625e-05, -16.3391
9: [27], -1.68514e-05, -15.8568
9: [28], -0.000219783, -12.1516
9: [29], 4.32432e-05, -14.4972
9: [30], -8.98167e-06, -16.7646
9: [31], 3.12924e-06, -18.2858
10: [0], 0.000453943, -11.1052
10: [1], -0.00923408, -6.75882
10: [2], 1.27759e-05, -16.2562
10: [3], -2.07163e-05, -15.5589
10: [4], -4.66928e-05, -14.3864
10: [5], -0.00072768, -10.4244
10: [6], 9.89251e-06, -16.6252
10: [7], -2.64272e-05, -15.2076
10: [8], 0.00348336, -8.1653
10: [9], -0.038159, -4.71183
10: [10], -1.66148e-06, -19.1991
10: [11], -9.62783e-05, -13.3424
10: [12], -3.1013e-05, -14.9768
10: [13], 0.00157787, -9.3078
10: [14], 4.28222e-06, -17.8332
10: [15], 2.23294e-05, -15.4507
10: [16], 0.000129061, -12.9197
10: [17], -0.00561687, -7.47602
10: [18], 2.25306e-05, -15.4378
10: [19], -8.4769e-06, -16.848
10: [20], 0.000780102, -10.324
10: [21], 0.0168385, -5.89209
10: [22], 4.51915e-05, -14.4336
10: [23], -2.34712e-05, -15.3787
10: [24], 2.35755e-05, -15.3724
10: [25], 0.000974175, -10.0035
10: [26], 4.06802e-06, -17.9072
10: [27], -7.45952e-05, -13.7106
10: [28], 0.00101443, -9.94511
10: [29], -0.0191254, -5.70837
10: [30], -2.65967e-05, -15.1984
10: [31], -6.18808e-05, -13.9801
11: [0], 0.000849906, -10.2004
11: [1], 0.0151359, -6.04588
11: [2], 3.90541e-05, -14.6442
11: [3], 9.8478e-06, -16.6318
11: [4], 0.0010569, -9.88595
11: [5], 0.0214451, -5.54321
11: [6], 9.79751e-06, -16.6392
11: [7], 3.09218e-05, -14.981
11: [8], 5.77047e-06, -17.4029
11: [9], 0.00137214, -9.50935
11: [10], 1.61678e-05, -15.9165
11: [11], -3.23486e-05, -14.9159
11: [12], 0.0016932, -9.20603
11: [13], -0.0264403, -5.24112
11: [14], 3.66569e-05, -14.7356
11: [15], 4.26378e-05, -14.5175
11: [16], 2.27373e-05, -15.4246
11: [17], 0.00248605, -8.65193
11: [18], -6.74091e-06, -17.1786
11: [19], -3.76999e-05, -14.6951
11: [20], 6.4224e-06, -17.2485
11: [21], 0.00482539, -7.69514
11: [22], 4.49363e-05, -14.4418
